entry_id,user_id,contest_id,lineup,total_score,payout,entry_time,rank
1724,119,981,"[132, 205, 217, 304, 397, 420, 451, 495]",203.4,286.44,2024-09-21 05:01:49.854927464,18
1725,57,122,"[46, 74, 208, 295, 414, 445, 452, 497]",192.1,0.0,2024-09-21 13:47:41.630815408,13
1726,182,417,"[46, 77, 106, 128, 164, 220, 242, 343]",155.6,90.9,2024-09-21 22:33:33.406703352,16
1727,264,535,"[283, 306, 322, 324, 335, 354, 430, 496]",183.4,529.84,2024-09-22 07:19:25.182591296,94
1728,106,375,"[148, 187, 272, 311, 336, 343, 433, 484]",208.3,461.72,2024-09-22 16:05:16.958479240,93
1729,191,575,"[119, 169, 264, 326, 331, 380, 456, 496]",167.9,431.09,2024-09-23 00:51:08.734367184,36
1730,137,326,"[35, 89, 136, 186, 317, 331, 360, 405]",172.9,503.89,2024-09-23 09:37:00.510255128,85
1731,188,480,"[125, 182, 189, 290, 374, 379, 448, 481]",136.7,223.04,2024-09-23 18:22:52.286143072,65
1732,120,150,"[58, 120, 267, 280, 296, 308, 371, 408]",194.0,0.0,2024-09-24 03:08:44.062031016,49
1733,242,707,"[50, 94, 169, 228, 250, 291, 344, 353]",177.0,158.56,2024-09-24 11:54:35.837918960,63
1734,72,995,"[32, 59, 285, 370, 398, 475, 479, 497]",165.3,250.11,2024-09-24 20:40:27.613806904,36
1735,243,592,"[10, 55, 169, 174, 178, 409, 413, 455]",268.8,136.43,2024-09-25 05:26:19.389694848,24
1736,131,490,"[107, 125, 226, 269, 321, 352, 397, 435]",117.7,80.97,2024-09-25 14:12:11.165582792,72
1737,269,827,"[74, 91, 115, 118, 119, 129, 204, 424]",159.1,0.0,2024-09-25 22:58:02.941470736,92
1738,52,153,"[111, 162, 199, 242, 368, 370, 394, 419]",208.8,0.0,2024-09-26 07:43:54.717358680,92
1739,62,17,"[7, 80, 139, 278, 309, 367, 446, 466]",187.6,491.25,2024-09-26 16:29:46.493246624,77
1740,119,551,"[72, 142, 160, 195, 267, 318, 401, 445]",199.5,0.0,2024-09-27 01:15:38.269134568,56
1741,264,845,"[64, 225, 311, 333, 380, 449, 459, 485]",144.2,208.33,2024-09-27 10:01:30.045022512,59
1742,239,348,"[32, 240, 305, 307, 345, 380, 396, 457]",194.6,578.16,2024-09-27 18:47:21.820910456,95
1743,255,459,"[16, 32, 129, 136, 140, 157, 206, 376]",256.8,702.67,2024-09-28 03:33:13.596798400,7
1744,173,202,"[76, 80, 130, 212, 247, 288, 418, 478]",129.7,69.03,2024-09-28 12:19:05.372686344,7
1745,237,423,"[230, 279, 296, 354, 366, 392, 452, 488]",125.8,0.0,2024-09-28 21:04:57.148574288,80
1746,95,280,"[17, 38, 207, 235, 329, 353, 370, 422]",172.8,500.34,2024-09-29 05:50:48.924462232,18
1747,57,422,"[13, 80, 138, 147, 182, 196, 251, 394]",148.3,0.0,2024-09-29 14:36:40.700350176,39
1748,67,600,"[57, 226, 249, 296, 318, 340, 384, 426]",249.0,0.0,2024-09-29 23:22:32.476238120,10
1749,46,993,"[14, 40, 90, 96, 251, 276, 295, 478]",148.5,0.0,2024-09-30 08:08:24.252126064,45
1750,94,465,"[23, 32, 97, 100, 152, 228, 407, 450]",85.5,121.73,2024-09-30 16:54:16.028014008,20
1751,138,953,"[15, 37, 66, 135, 197, 287, 402, 493]",197.3,148.21,2024-10-01 01:40:07.803901952,13
1752,93,812,"[1, 41, 60, 140, 165, 333, 394, 431]",183.1,0.0,2024-10-01 10:25:59.579789896,33
1753,232,804,"[10, 35, 118, 203, 368, 373, 417, 419]",172.2,153.35,2024-10-01 19:11:51.355677840,76
1754,49,355,"[202, 221, 247, 293, 297, 327, 371, 376]",129.2,0.0,2024-10-02 03:57:43.131565784,14
1755,23,582,"[149, 154, 204, 310, 329, 382, 430, 491]",161.5,0.0,2024-10-02 12:43:34.907453728,15
1756,62,378,"[150, 172, 229, 244, 251, 420, 426, 490]",239.8,242.83,2024-10-02 21:29:26.683341672,42
1757,267,124,"[61, 132, 151, 216, 336, 370, 478, 485]",187.7,143.83,2024-10-03 06:15:18.459229616,22
1758,118,80,"[134, 220, 254, 263, 280, 308, 352, 437]",196.5,291.42,2024-10-03 15:01:10.235117560,38
1759,88,557,"[25, 82, 110, 118, 159, 176, 214, 424]",189.5,0.0,2024-10-03 23:47:02.011005504,55
1760,89,988,"[13, 74, 218, 280, 301, 360, 422, 454]",110.0,252.89,2024-10-04 08:32:53.786893448,59
1761,55,233,"[88, 123, 145, 208, 219, 326, 356, 474]",228.4,0.0,2024-10-04 17:18:45.562781392,99
1762,153,480,"[96, 100, 151, 220, 248, 278, 366, 465]",106.2,67.28,2024-10-05 02:04:37.338669336,98
1763,239,154,"[112, 140, 342, 363, 403, 419, 440, 499]",236.1,348.99,2024-10-05 10:50:29.114557280,87
1764,265,907,"[71, 155, 254, 304, 349, 439, 441, 463]",250.0,0.0,2024-10-05 19:36:20.890445224,5
1765,268,692,"[14, 27, 78, 104, 331, 463, 470, 492]",229.0,0.0,2024-10-06 04:22:12.666333168,16
1766,113,409,"[39, 57, 278, 344, 365, 386, 457, 458]",123.2,0.0,2024-10-06 13:08:04.442221112,1
1767,166,31,"[75, 94, 152, 205, 226, 336, 424, 481]",173.3,0.0,2024-10-06 21:53:56.218109056,6
1768,156,597,"[82, 97, 195, 286, 325, 389, 412, 482]",141.8,0.0,2024-10-07 06:39:47.993997000,19
1769,8,557,"[38, 54, 94, 115, 204, 232, 273, 400]",143.8,0.0,2024-10-07 15:25:39.769884944,32
1770,202,503,"[28, 121, 311, 325, 353, 383, 387, 475]",212.3,515.61,2024-10-08 00:11:31.545772888,24
1771,217,371,"[86, 87, 95, 129, 187, 247, 351, 355]",146.2,434.53,2024-10-08 08:57:23.321660832,3
1772,292,323,"[31, 288, 302, 374, 379, 407, 449, 450]",165.6,336.88,2024-10-08 17:43:15.097548776,48
1773,50,332,"[81, 96, 183, 216, 300, 338, 390, 428]",153.6,0.0,2024-10-09 02:29:06.873436720,75
1774,107,243,"[160, 205, 227, 269, 272, 352, 379, 450]",171.2,0.0,2024-10-09 11:14:58.649324664,70
1775,9,552,"[28, 35, 49, 99, 137, 158, 390, 443]",221.5,612.91,2024-10-09 20:00:50.425212608,35
1776,233,430,"[4, 99, 121, 298, 300, 301, 329, 343]",158.6,263.53,2024-10-10 04:46:42.201100552,29
1777,188,182,"[68, 75, 109, 154, 315, 345, 348, 466]",220.0,0.0,2024-10-10 13:32:33.976988496,28
1778,110,809,"[272, 305, 357, 371, 393, 415, 430, 499]",177.0,0.0,2024-10-10 22:18:25.752876440,46
1779,145,473,"[45, 89, 227, 246, 348, 352, 445, 469]",236.4,0.0,2024-10-11 07:04:17.528764384,75
1780,228,376,"[43, 66, 75, 138, 171, 367, 441, 447]",164.6,440.26,2024-10-11 15:50:09.304652328,16
1781,114,81,"[30, 69, 195, 198, 324, 361, 423, 483]",261.1,757.65,2024-10-12 00:36:01.080540272,6
1782,63,550,"[45, 165, 196, 200, 228, 335, 338, 402]",207.3,267.79,2024-10-12 09:21:52.856428216,18
1783,275,868,"[44, 72, 152, 171, 223, 344, 371, 485]",243.6,0.0,2024-10-12 18:07:44.632316160,89
1784,124,420,"[119, 164, 262, 316, 347, 364, 379, 484]",159.9,0.0,2024-10-13 02:53:36.408204104,35
1785,86,467,"[48, 60, 69, 87, 100, 147, 228, 363]",172.2,448.88,2024-10-13 11:39:28.184092048,98
1786,70,428,"[38, 198, 366, 404, 428, 453, 473, 490]",242.8,0.0,2024-10-13 20:25:19.959979992,54
1787,47,57,"[31, 173, 196, 199, 215, 254, 271, 465]",179.2,116.48,2024-10-14 05:11:11.735867936,67
1788,199,322,"[37, 40, 78, 162, 281, 322, 330, 430]",168.7,440.69,2024-10-14 13:57:03.511755880,36
1789,201,977,"[93, 220, 221, 267, 379, 411, 436, 463]",188.3,336.8,2024-10-14 22:42:55.287643824,92
1790,276,542,"[97, 99, 134, 283, 310, 336, 392, 424]",156.2,138.46,2024-10-15 07:28:47.063531768,10
1791,37,495,"[164, 206, 248, 280, 289, 399, 456, 491]",150.0,171.48,2024-10-15 16:14:38.839419712,7
1792,203,266,"[105, 108, 128, 157, 232, 277, 453, 496]",239.5,0.0,2024-10-16 01:00:30.615307656,77
1793,130,227,"[64, 86, 105, 287, 340, 436, 442, 485]",144.3,129.81,2024-10-16 09:46:22.391195600,76
1794,292,829,"[13, 39, 53, 380, 413, 433, 449, 467]",165.5,269.33,2024-10-16 18:32:14.167083544,36
1795,64,959,"[14, 19, 136, 149, 167, 308, 372, 456]",293.0,0.0,2024-10-17 03:18:05.942971488,93
1796,263,804,"[97, 157, 222, 240, 277, 283, 362, 402]",91.5,0.0,2024-10-17 12:03:57.718859432,86
1797,120,54,"[68, 122, 186, 265, 317, 435, 449, 461]",108.5,0.0,2024-10-17 20:49:49.494747376,62
1798,278,609,"[22, 25, 31, 71, 171, 286, 354, 456]",111.0,0.0,2024-10-18 05:35:41.270635320,9
1799,202,961,"[145, 189, 227, 265, 272, 341, 455, 459]",173.3,0.0,2024-10-18 14:21:33.046523264,45
1800,46,978,"[123, 126, 129, 221, 272, 308, 324, 351]",156.1,0.0,2024-10-18 23:07:24.822411208,96
1801,168,4,"[59, 122, 161, 201, 255, 353, 458, 462]",192.8,524.39,2024-10-19 07:53:16.598299152,78
1802,110,439,"[12, 47, 149, 173, 292, 478, 490, 495]",148.7,362.06,2024-10-19 16:39:08.374187096,34
1803,46,310,"[19, 127, 200, 269, 393, 398, 406, 447]",179.8,417.54,2024-10-20 01:25:00.150075040,47
1804,212,879,"[67, 92, 133, 229, 330, 341, 348, 452]",233.5,236.44,2024-10-20 10:10:51.925962984,80
1805,28,603,"[51, 162, 260, 348, 375, 412, 417, 484]",197.0,516.48,2024-10-20 18:56:43.701850928,37
1806,87,89,"[65, 74, 87, 114, 314, 358, 436, 445]",205.1,441.47,2024-10-21 03:42:35.477738872,82
1807,291,320,"[36, 106, 296, 345, 443, 457, 477, 491]",187.4,0.0,2024-10-21 12:28:27.253626816,71
1808,157,375,"[125, 309, 310, 364, 381, 412, 447, 484]",150.6,0.0,2024-10-21 21:14:19.029514760,49
1809,265,604,"[13, 52, 54, 60, 127, 176, 181, 327]",149.3,260.96,2024-10-22 06:00:10.805402704,95
1810,265,501,"[97, 131, 168, 319, 327, 394, 398, 466]",180.4,0.0,2024-10-22 14:46:02.581290648,81
1811,22,662,"[30, 62, 111, 117, 130, 287, 332, 472]",172.6,0.0,2024-10-22 23:31:54.357178592,81
1812,256,234,"[20, 115, 142, 212, 241, 364, 384, 408]",196.4,0.0,2024-10-23 08:17:46.133066536,20
1813,191,921,"[116, 196, 241, 320, 385, 426, 427, 441]",116.8,0.0,2024-10-23 17:03:37.908954480,34
1814,232,337,"[64, 131, 176, 213, 279, 318, 326, 380]",210.7,229.83,2024-10-24 01:49:29.684842424,94
1815,186,571,"[2, 127, 170, 176, 372, 392, 403, 440]",209.4,450.37,2024-10-24 10:35:21.460730368,28
1816,183,185,"[53, 70, 224, 248, 320, 381, 431, 450]",135.7,0.0,2024-10-24 19:21:13.236618312,24
1817,202,438,"[159, 166, 205, 240, 307, 360, 465, 478]",219.8,0.0,2024-10-25 04:07:05.012506256,81
1818,65,556,"[27, 29, 83, 101, 170, 238, 418, 423]",159.4,128.32,2024-10-25 12:52:56.788394200,29
1819,43,180,"[64, 81, 148, 181, 289, 291, 328, 486]",176.1,0.0,2024-10-25 21:38:48.564282144,31
1820,221,76,"[49, 157, 251, 260, 276, 356, 451, 479]",193.8,0.0,2024-10-26 06:24:40.340170088,61
1821,17,656,"[91, 136, 154, 174, 244, 271, 355, 473]",134.0,0.0,2024-10-26 15:10:32.116058032,52
1822,285,613,"[14, 121, 161, 218, 397, 425, 493, 494]",153.2,0.0,2024-10-26 23:56:23.891945976,56
1823,183,893,"[186, 303, 346, 407, 423, 435, 448, 499]",96.2,219.4,2024-10-27 08:42:15.667833920,61
1824,44,272,"[25, 38, 194, 198, 284, 341, 391, 464]",160.1,0.0,2024-10-27 17:28:07.443721864,4
1825,188,977,"[89, 205, 212, 255, 274, 328, 381, 494]",207.6,0.0,2024-10-28 02:13:59.219609808,19
1826,263,55,"[75, 86, 91, 94, 111, 122, 476, 494]",313.2,0.0,2024-10-28 10:59:50.995497752,78
1827,174,701,"[19, 88, 177, 180, 312, 345, 376, 474]",208.8,547.27,2024-10-28 19:45:42.771385696,11
1828,54,863,"[6, 55, 135, 171, 383, 439, 464, 476]",126.3,0.0,2024-10-29 04:31:34.547273640,51
1829,220,847,"[59, 79, 149, 174, 250, 271, 282, 286]",184.3,398.7,2024-10-29 13:17:26.323161584,76
1830,46,77,"[215, 256, 260, 302, 353, 452, 498, 500]",152.0,149.36,2024-10-29 22:03:18.099049528,23
1831,260,296,"[19, 47, 94, 212, 249, 274, 368, 455]",185.2,332.57,2024-10-30 06:49:09.874937472,36
1832,195,219,"[15, 77, 169, 208, 277, 279, 365, 499]",218.2,583.9,2024-10-30 15:35:01.650825416,91
1833,61,277,"[32, 315, 346, 348, 356, 363, 439, 472]",273.5,0.0,2024-10-31 00:20:53.426713360,52
1834,166,578,"[46, 109, 139, 241, 281, 298, 337, 445]",132.4,0.0,2024-10-31 09:06:45.202601304,89
1835,160,648,"[105, 147, 151, 242, 299, 383, 466, 471]",211.5,386.04,2024-10-31 17:52:36.978489248,14
1836,151,746,"[23, 32, 89, 116, 176, 191, 192, 301]",168.4,312.74,2024-11-01 02:38:28.754377192,58
1837,111,711,"[1, 171, 277, 314, 414, 417, 432, 453]",212.3,0.0,2024-11-01 11:24:20.530265136,66
1838,37,266,"[79, 172, 196, 223, 393, 434, 479, 481]",217.7,610.66,2024-11-01 20:10:12.306153080,74
1839,3,953,"[14, 119, 122, 131, 263, 302, 348, 490]",230.0,0.0,2024-11-02 04:56:04.082041024,46
1840,13,900,"[48, 64, 107, 221, 224, 252, 391, 411]",119.8,0.0,2024-11-02 13:41:55.857928968,57
1841,162,43,"[12, 19, 46, 75, 171, 176, 285, 464]",191.9,392.8,2024-11-02 22:27:47.633816912,65
1842,264,361,"[103, 117, 155, 163, 304, 328, 329, 420]",129.0,0.0,2024-11-03 07:13:39.409704856,80
1843,83,228,"[87, 109, 163, 190, 236, 298, 357, 446]",228.8,400.51,2024-11-03 15:59:31.185592800,29
1844,265,227,"[38, 168, 351, 362, 452, 454, 471, 495]",206.7,373.28,2024-11-04 00:45:22.961480744,24
1845,219,63,"[62, 72, 162, 191, 258, 308, 340, 420]",166.0,446.17,2024-11-04 09:31:14.737368688,99
1846,146,171,"[55, 69, 71, 124, 225, 361, 406, 426]",157.2,202.13,2024-11-04 18:17:06.513256632,16
1847,298,963,"[44, 118, 145, 240, 248, 257, 382, 384]",180.5,0.0,2024-11-05 03:02:58.289144576,12
1848,297,762,"[51, 156, 315, 334, 391, 393, 410, 433]",149.4,129.7,2024-11-05 11:48:50.065032520,14
1849,161,850,"[40, 43, 96, 109, 206, 299, 347, 464]",242.1,0.0,2024-11-05 20:34:41.840920464,31
1850,229,762,"[1, 202, 234, 243, 302, 327, 380, 408]",202.5,113.07,2024-11-06 05:20:33.616808408,46
1851,234,307,"[64, 133, 220, 230, 297, 367, 492, 493]",178.0,0.0,2024-11-06 14:06:25.392696352,52
1852,89,750,"[58, 94, 146, 151, 293, 314, 329, 488]",111.0,0.0,2024-11-06 22:52:17.168584296,97
1853,215,568,"[48, 154, 312, 375, 428, 452, 489, 495]",172.1,426.19,2024-11-07 07:38:08.944472240,56
1854,97,683,"[57, 65, 78, 122, 171, 234, 475, 482]",211.4,274.44,2024-11-07 16:24:00.720360184,69
1855,213,920,"[40, 92, 108, 114, 121, 154, 210, 451]",204.9,0.0,2024-11-08 01:09:52.496248128,39
1856,100,992,"[9, 16, 46, 133, 170, 288, 452, 486]",250.6,0.0,2024-11-08 09:55:44.272136072,28
1857,145,34,"[124, 194, 224, 381, 411, 454, 464, 486]",209.4,0.0,2024-11-08 18:41:36.048024016,93
1858,10,827,"[29, 69, 107, 197, 295, 323, 328, 392]",186.1,366.74,2024-11-09 03:27:27.823911960,46
1859,44,642,"[115, 140, 229, 268, 318, 326, 408, 419]",170.8,446.25,2024-11-09 12:13:19.599799904,54
1860,251,130,"[55, 148, 176, 202, 212, 289, 366, 448]",189.9,0.0,2024-11-09 20:59:11.375687848,46
1861,227,394,"[16, 56, 120, 210, 220, 233, 340, 424]",147.2,334.28,2024-11-10 05:45:03.151575792,30
1862,249,151,"[33, 115, 163, 164, 167, 221, 249, 477]",181.1,0.0,2024-11-10 14:30:54.927463736,34
1863,169,655,"[101, 125, 154, 208, 257, 388, 409, 463]",238.7,0.0,2024-11-10 23:16:46.703351680,10
1864,130,630,"[73, 190, 191, 203, 218, 226, 342, 414]",273.1,0.0,2024-11-11 08:02:38.479239624,18
1865,19,716,"[38, 86, 88, 122, 168, 211, 415, 419]",146.8,0.0,2024-11-11 16:48:30.255127568,47
1866,235,384,"[7, 12, 13, 142, 165, 299, 384, 403]",112.0,275.25,2024-11-12 01:34:22.031015512,71
1867,1,747,"[20, 37, 56, 166, 181, 249, 323, 483]",142.1,0.0,2024-11-12 10:20:13.806903456,71
1868,130,17,"[91, 133, 153, 188, 230, 433, 435, 441]",234.9,468.47,2024-11-12 19:06:05.582791400,7
1869,27,594,"[44, 107, 110, 132, 177, 246, 284, 405]",208.2,343.42,2024-11-13 03:51:57.358679344,51
1870,2,14,"[63, 116, 222, 229, 287, 393, 454, 470]",113.4,320.56,2024-11-13 12:37:49.134567288,92
1871,250,81,"[88, 113, 133, 158, 198, 366, 413, 429]",81.8,69.72,2024-11-13 21:23:40.910455232,86
1872,222,207,"[19, 99, 151, 183, 325, 339, 464, 487]",174.3,0.0,2024-11-14 06:09:32.686343176,92
1873,138,204,"[62, 193, 195, 232, 317, 372, 377, 480]",186.3,380.34,2024-11-14 14:55:24.462231120,96
1874,275,379,"[11, 69, 79, 80, 136, 219, 253, 324]",119.8,0.0,2024-11-14 23:41:16.238119064,20
1875,141,784,"[2, 142, 192, 218, 237, 366, 391, 491]",188.5,0.0,2024-11-15 08:27:08.014007008,33
1876,256,544,"[20, 39, 45, 77, 140, 363, 445, 450]",213.4,421.47,2024-11-15 17:12:59.789894952,20
1877,95,23,"[18, 34, 44, 69, 85, 176, 417, 484]",198.0,0.0,2024-11-16 01:58:51.565782896,41
1878,173,614,"[27, 135, 208, 316, 440, 454, 489, 494]",176.1,0.0,2024-11-16 10:44:43.341670840,46
1879,57,162,"[1, 77, 225, 294, 432, 455, 460, 491]",132.5,299.45,2024-11-16 19:30:35.117558784,99
1880,102,610,"[14, 60, 64, 161, 172, 213, 248, 403]",169.0,0.0,2024-11-17 04:16:26.893446728,99
1881,169,144,"[37, 102, 169, 183, 242, 397, 475, 498]",178.3,0.0,2024-11-17 13:02:18.669334672,76
1882,70,930,"[18, 38, 79, 94, 106, 317, 410, 490]",220.6,0.0,2024-11-17 21:48:10.445222616,28
1883,49,104,"[4, 9, 259, 263, 304, 339, 443, 472]",95.5,0.0,2024-11-18 06:34:02.221110560,67
1884,5,382,"[30, 38, 114, 167, 236, 319, 394, 404]",178.3,368.8,2024-11-18 15:19:53.996998504,2
1885,202,455,"[51, 175, 214, 321, 389, 433, 459, 467]",136.0,89.67,2024-11-19 00:05:45.772886448,59
1886,202,417,"[121, 219, 302, 308, 330, 365, 432, 455]",172.7,0.0,2024-11-19 08:51:37.548774392,91
1887,179,324,"[185, 213, 225, 226, 322, 403, 476, 493]",185.0,0.0,2024-11-19 17:37:29.324662336,53
1888,57,171,"[91, 149, 326, 401, 444, 450, 490, 498]",167.0,0.0,2024-11-20 02:23:21.100550280,33
1889,186,576,"[37, 73, 163, 310, 397, 457, 462, 469]",178.3,0.0,2024-11-20 11:09:12.876438224,49
1890,92,756,"[2, 116, 136, 215, 226, 392, 405, 482]",142.2,268.19,2024-11-20 19:55:04.652326168,79
1891,292,583,"[64, 171, 183, 272, 283, 381, 406, 496]",174.1,106.04,2024-11-21 04:40:56.428214112,44
1892,227,274,"[29, 172, 202, 303, 341, 348, 406, 471]",201.3,551.35,2024-11-21 13:26:48.204102056,45
1893,112,452,"[32, 63, 71, 135, 272, 296, 316, 489]",167.9,481.46,2024-11-21 22:12:39.979990000,55
1894,148,881,"[96, 119, 286, 309, 338, 342, 473, 495]",96.3,232.65,2024-11-22 06:58:31.755877944,99
1895,269,125,"[19, 32, 77, 127, 174, 236, 343, 500]",194.4,474.6,2024-11-22 15:44:23.531765888,93
1896,203,383,"[87, 119, 175, 210, 231, 322, 326, 419]",203.0,0.0,2024-11-23 00:30:15.307653832,17
1897,56,317,"[8, 102, 134, 164, 171, 237, 254, 377]",246.5,396.42,2024-11-23 09:16:07.083541776,42
1898,185,843,"[12, 27, 53, 201, 249, 253, 419, 423]",171.7,0.0,2024-11-23 18:01:58.859429720,77
1899,54,107,"[36, 37, 57, 194, 230, 277, 480, 495]",152.7,269.3,2024-11-24 02:47:50.635317664,67
1900,37,660,"[27, 76, 102, 175, 185, 242, 348, 443]",213.7,264.9,2024-11-24 11:33:42.411205608,8
1901,211,907,"[15, 26, 152, 153, 232, 248, 303, 330]",166.1,211.45,2024-11-24 20:19:34.187093552,57
1902,293,463,"[87, 108, 253, 337, 375, 401, 432, 453]",140.0,184.86,2024-11-25 05:05:25.962981496,98
1903,270,430,"[103, 154, 239, 289, 332, 400, 417, 478]",164.5,0.0,2024-11-25 13:51:17.738869432,12
1904,220,704,"[107, 152, 279, 335, 403, 408, 428, 449]",149.6,288.79,2024-11-25 22:37:09.514757376,25
1905,228,337,"[30, 56, 70, 349, 361, 402, 469, 473]",268.4,568.27,2024-11-26 07:23:01.290645320,71
1906,211,738,"[4, 46, 126, 162, 354, 394, 438, 441]",113.6,287.21,2024-11-26 16:08:53.066533264,54
1907,298,754,"[16, 45, 62, 132, 141, 382, 435, 490]",225.6,0.0,2024-11-27 00:54:44.842421208,69
1908,1,496,"[54, 65, 91, 173, 228, 252, 260, 474]",222.0,134.04,2024-11-27 09:40:36.618309152,32
1909,23,972,"[27, 56, 74, 151, 197, 359, 361, 379]",177.9,0.0,2024-11-27 18:26:28.394197096,61
1910,284,362,"[22, 49, 153, 195, 249, 255, 303, 346]",188.6,0.0,2024-11-28 03:12:20.170085040,77
1911,188,796,"[88, 143, 165, 167, 227, 239, 270, 460]",195.5,541.83,2024-11-28 11:58:11.945972984,86
1912,18,432,"[2, 33, 162, 213, 221, 264, 369, 417]",162.8,0.0,2024-11-28 20:44:03.721860928,75
1913,49,675,"[44, 75, 96, 239, 249, 280, 402, 446]",192.1,0.0,2024-11-29 05:29:55.497748872,23
1914,47,520,"[39, 61, 69, 238, 291, 339, 360, 439]",183.1,394.98,2024-11-29 14:15:47.273636816,82
1915,115,859,"[25, 84, 169, 220, 275, 366, 432, 463]",180.9,0.0,2024-11-29 23:01:39.049524760,47
1916,39,406,"[34, 65, 167, 229, 307, 326, 379, 454]",187.7,145.7,2024-11-30 07:47:30.825412704,29
1917,217,377,"[18, 142, 215, 232, 243, 255, 348, 472]",190.9,433.18,2024-11-30 16:33:22.601300648,76
1918,210,152,"[7, 13, 81, 146, 340, 367, 371, 440]",219.7,626.3,2024-12-01 01:19:14.377188592,53
1919,262,322,"[24, 70, 112, 157, 206, 305, 311, 493]",210.7,385.33,2024-12-01 10:05:06.153076536,90
1920,211,607,"[32, 114, 158, 223, 248, 267, 274, 388]",62.8,0.0,2024-12-01 18:50:57.928964480,22
1921,53,214,"[102, 175, 253, 270, 338, 339, 367, 493]",161.5,0.0,2024-12-02 03:36:49.704852424,60
1922,281,576,"[59, 122, 170, 205, 286, 389, 427, 462]",168.1,0.0,2024-12-02 12:22:41.480740368,25
1923,133,65,"[36, 37, 52, 75, 177, 203, 269, 295]",189.7,531.35,2024-12-02 21:08:33.256628312,69
1924,264,893,"[34, 63, 69, 275, 284, 330, 370, 418]",118.9,76.4,2024-12-03 05:54:25.032516256,51
1925,295,270,"[70, 170, 199, 209, 324, 332, 357, 422]",161.0,435.14,2024-12-03 14:40:16.808404200,68
1926,111,537,"[194, 200, 225, 287, 320, 341, 342, 358]",196.2,301.97,2024-12-03 23:26:08.584292144,35
1927,43,996,"[29, 203, 266, 400, 440, 474, 486, 493]",208.0,0.0,2024-12-04 08:12:00.360180088,27
1928,238,100,"[52, 107, 189, 279, 306, 331, 379, 409]",150.5,0.0,2024-12-04 16:57:52.136068032,35
1929,247,105,"[72, 104, 155, 172, 194, 237, 284, 431]",150.8,202.73,2024-12-05 01:43:43.911955976,22
1930,4,131,"[157, 165, 239, 260, 269, 325, 339, 470]",197.9,205.32,2024-12-05 10:29:35.687843920,5
1931,173,389,"[28, 242, 375, 380, 396, 397, 455, 491]",208.3,243.47,2024-12-05 19:15:27.463731864,32
1932,193,321,"[28, 125, 128, 258, 269, 288, 420, 432]",192.4,0.0,2024-12-06 04:01:19.239619808,14
1933,3,438,"[13, 76, 81, 268, 272, 365, 472, 478]",111.8,0.0,2024-12-06 12:47:11.015507752,39
1934,278,19,"[43, 220, 229, 270, 349, 428, 473, 479]",157.3,0.0,2024-12-06 21:33:02.791395696,77
1935,56,225,"[96, 196, 237, 277, 322, 362, 392, 461]",188.2,0.0,2024-12-07 06:18:54.567283640,38
1936,274,618,"[174, 247, 380, 419, 443, 475, 482, 492]",225.4,120.82,2024-12-07 15:04:46.343171584,27
1937,176,566,"[38, 52, 99, 109, 110, 123, 295, 311]",179.6,437.35,2024-12-07 23:50:38.119059528,42
1938,116,990,"[30, 50, 72, 168, 231, 416, 452, 458]",188.1,478.34,2024-12-08 08:36:29.894947472,99
1939,84,460,"[65, 161, 270, 298, 380, 388, 431, 450]",152.5,0.0,2024-12-08 17:22:21.670835416,53
1940,159,394,"[83, 130, 165, 299, 336, 337, 353, 442]",146.9,0.0,2024-12-09 02:08:13.446723360,23
1941,286,226,"[14, 48, 131, 190, 276, 374, 389, 432]",230.9,394.7,2024-12-09 10:54:05.222611304,18
1942,80,912,"[66, 105, 342, 351, 411, 413, 467, 481]",204.5,0.0,2024-12-09 19:39:56.998499248,12
1943,66,360,"[66, 104, 123, 142, 197, 228, 239, 265]",111.1,253.19,2024-12-10 04:25:48.774387192,95
1944,209,430,"[77, 95, 96, 150, 166, 179, 275, 352]",238.2,399.05,2024-12-10 13:11:40.550275136,19
1945,10,925,"[13, 89, 241, 244, 318, 342, 350, 363]",189.4,0.0,2024-12-10 21:57:32.326163080,5
1946,199,15,"[11, 153, 178, 189, 273, 286, 434, 482]",181.3,250.64,2024-12-11 06:43:24.102051024,50
1947,59,560,"[135, 136, 173, 194, 266, 287, 305, 461]",202.3,0.0,2024-12-11 15:29:15.877938968,38
1948,234,651,"[52, 71, 137, 195, 375, 381, 432, 493]",236.4,0.0,2024-12-12 00:15:07.653826912,85
1949,244,546,"[24, 97, 157, 170, 221, 261, 300, 405]",120.3,0.0,2024-12-12 09:00:59.429714856,40
